date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:37	128480/128480	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Feb%202022%2003:40:08%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/index.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/index.html	(from )
18:39:37	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Jun%202023%2017:39:37%20GMT	https://templates.iqonic.design/robots.txt		(from )
18:39:38	10806/10806	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%222a36-5cd07b4ba6658%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/favicon.ico	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/favicon.ico	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:38	18431/18431	---M-Z	200	added ('OK')	text/css	etag:%2247ff-5cd35512288d4-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/css/libs.min.css	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/css/libs.min.css	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:39	58935/58935	---M-Z	200	added ('OK')	text/css	etag:%22e637-5cd07b4bc5a5a-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/css/all.min.css	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/css/all.min.css	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:39	315571/315571	---M-Z	200	added ('OK')	text/css	etag:%224d0b3-5cd3aff2ae353-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/css/foodsto.min.css?v=1.0.0	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/css/foodsto.mine209.css	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:40	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2009%20Jun%202023%2017:39:40%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/DELL/source/foodsto/www.googletagmanager.com/gtm.55445.delayed	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:40	4289/4289	---M--	200	added ('OK')	image/png	etag:%2210c1-5cd1c967a95fd%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/logo.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/logo.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:41	119620/119620	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/home-2.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/home-2.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:41	88291/88291	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/home-3.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/home-3.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:41	59845/59845	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/about-us.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/about-us.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:42	46026/46026	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/our-team.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/our-team.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:42	29409/29409	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/contact-us.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/contact-us.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:42	36178/36178	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/category-list.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:42	63671/63671	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/shop/shop-three-column.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/shop/shop-three-column.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:43	69598/69598	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/shop/shop-four-column.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/shop/shop-four-column.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:43	72553/72553	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/shop/shop-left-sidebar.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/shop/shop-left-sidebar.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:43	82719/82719	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/shop/shop-right-sidebar.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/shop/shop-right-sidebar.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:44	68921/68921	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:44	80182/80182	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:44	77973/77973	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:44	47373/47373	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/blog/one-column-blog.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/blog/one-column-blog.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:45	47286/47286	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/blog/two-column-blog.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/blog/two-column-blog.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:45	47288/47288	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/blog/three-column-blog.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/blog/three-column-blog.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:46	57361/57361	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/blog/left-sidebar-blog.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/blog/left-sidebar-blog.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:46	57382/57382	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/blog/right-sidebar-blog.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/blog/right-sidebar-blog.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:46	41012/41012	---M--	200	added ('OK')	image/png	etag:%22a034-5cd080f88e62c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/04.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/04.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:47	47679/47679	---M--	200	added ('OK')	image/jpeg	etag:%22ba3f-5cd080f88e62c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/01.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/01.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:47	45707/45707	---M--	200	added ('OK')	image/jpeg	etag:%22b28b-5cd080f88e62c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/03.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/03.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:47	29530/29530	---M--	200	added ('OK')	image/jpeg	etag:%22735a-5cd080f88f5cc%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/13.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/13.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:48	29697/29697	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/cart.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/cart.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:48	32193/32193	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/checkout.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/checkout.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:48	28623/28623	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/wishlist.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/wishlist.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:49	9784/9784	---M--	200	added ('OK')	image/png	etag:%222638-5cd080f882aac%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-2-shap.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-2-shap.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:52	368593/368593	---M--	200	added ('OK')	image/png	etag:%2259fd1-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/man.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/man.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:52	175824/175824	---M--	200	added ('OK')	image/png	etag:%222aed0-5cd355122a814%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/icon.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/icon.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:57	207318/207318	---M--	200	added ('OK')	image/png	etag:%22329d6-5cd3551229874%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/demo2.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/demo2.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:59	282452/282452	---M--	200	added ('OK')	image/png	etag:%2244f54-5cd355122a814%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/demo4.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/demo4.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:59	218719/218719	---M--	200	added ('OK')	image/png	etag:%223565f-5cd355122a814%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/demo3.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category-product/demo3.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:59	64464/64464	---M--	200	added ('OK')	image/png	etag:%22fbd0-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-shap-2.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-shap-2.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:59	15228/15228	---M--	200	added ('OK')	image/png	etag:%223b7c-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-8.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-8.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:39:59	38910/38910	---M--	200	added ('OK')	image/png	etag:%2297fe-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-10.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-10.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:00	29029/29029	---M--	200	added ('OK')	image/jpeg	etag:%227165-5cd080f88f5cc%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/14.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/14.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:00	15471/15471	---M--	200	added ('OK')	image/jpeg	etag:%223c6f-5cd080f88f5cc%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/15.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/15.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:02	13321/13321	---M--	200	added ('OK')	image/jpeg	etag:%223409-5cd080f88e62c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/05.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/05.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:02	100569/100569	---M--	200	added ('OK')	image/png	etag:%22188d9-5cd080f88f5cc%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/16.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/16.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:04	63168/63168	---M--	200	added ('OK')	image/png	etag:%22f6c0-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-5.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-5.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:06	147122/147122	---M--	200	added ('OK')	image/jpeg	etag:%2223eb2-5cd080f89efcd%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/video/video-bg.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/video/video-bg.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:07	91231/91231	---M--	200	added ('OK')	image/png	etag:%221645f-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-shap-5.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-shap-5.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:08	29892/29892	---M--	200	added ('OK')	image/jpeg	etag:%2274c4-5cd080f88e62c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/06.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/06.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:08	63360/63360	---M--	200	added ('OK')	image/jpeg	etag:%22f780-5cd080f88e62c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/02.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/02.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:09	89076/89076	---M--	200	added ('OK')	image/png	etag:%2215bf4-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/dish-1.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/dish-1.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:13	88161/88161	---M--	200	added ('OK')	image/png	etag:%2215861-5cd080f89d08d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/02.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/02.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:13	115902/115902	---M--	200	added ('OK')	image/png	etag:%221c4be-5cd080f89d08d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/01.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/01.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:13	92623/92623	---M--	200	added ('OK')	image/png	etag:%22169cf-5cd080f89d08d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/03.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/03.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:14	91217/91217	---M--	200	added ('OK')	image/png	etag:%2216451-5cd080f89d08d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/04.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/04.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:15	80101/80101	---M--	200	added ('OK')	image/png	etag:%22138e5-5cd080f89d08d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/05.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/05.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:16	84796/84796	---M--	200	added ('OK')	image/png	etag:%2214b3c-5cd080f89e02d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/06.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/06.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:17	58045/58045	---M--	200	added ('OK')	image/png	etag:%22e2bd-5cd080f8849ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-11.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-11.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:18	37297/37297	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Sep%202021%2018:55:56%20GMT	https://templates.iqonic.design/foodsto/html/theme/dist/blog/blog-detail.html	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/blog/blog-detail.html	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:33	759764/759764	---M--	200	added ('OK')	image/png	etag:%22b97d4-5cd080f8878cc%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/03.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/03.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:40	1186527/1186527	---M--	200	added ('OK')	image/png	etag:%22121adf-5cd080f88692c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/02.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/02.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:43	1318720/1318720	---M--	200	added ('OK')	image/png	etag:%22141f40-5cd080f88598c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/01.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/01.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:46	920040/920040	---M--	200	added ('OK')	image/png	etag:%22e09e8-5cd080f88886c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/05.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/05.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:49	1469262/1469262	---M--	200	added ('OK')	image/png	etag:%22166b4e-5cd080f8878cc%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/04.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/04.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:40:55	1179243/1179243	---M--	200	added ('OK')	image/png	etag:%2211fe6b-5cd080f88980c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/06.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/06.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:06	864082/864082	---M--	200	added ('OK')	image/png	etag:%22d2f52-5cd080f88a7ac%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/09.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/09.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:06	393209/393209	---MCZ	200	added ('OK')	application/javascript	etag:%225fff9-5cd355122b7b4-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/js/libs.min.js	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/js/libs.min.js	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:07	63403/63403	---M-Z	200	added ('OK')	application/javascript	etag:%22f7ab-5cd07b4be5dfb-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/gsap/gsap.min.js	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/gsap/gsap.min.js	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:07	21657/21657	---M-Z	200	added ('OK')	application/javascript	etag:%225499-5cd07b4be5dfb-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/gsap/ScrollTrigger.min.js	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/gsap/ScrollTrigger.min.js	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:08	8218/8218	---M-Z	200	added ('OK')	application/javascript	etag:%22201a-5cdc0f36470c4-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/js/app.js	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/js/app.js	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:09	6429/6429	---M-Z	200	added ('OK')	application/javascript	etag:%22191d-5cd3aff2af2f3-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/js/gsap.js	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/js/gsap.js	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:10	3679/3679	---M-Z	200	added ('OK')	application/javascript	etag:%22e5f-5cd355122b7b4-gzip%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/js/slider.js	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/js/slider.js	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:14	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5cd07b4be1f7b%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot	(from https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/css/all.min.css)
18:41:15	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220dde-5cd07b4be1f7b%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.eot?	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/css/all.min.css)
18:41:16	744269/744269	---M--	200	added ('OK')	image/png	etag:%22b5b4d-5cd080f88980c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/07.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/07.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/index.html)
18:41:16	77400/77400	---M--	200	added ('OK')	font/woff2	etag:%2212e58-5cd07b4be2f1b%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff2	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://templates.iqonic.design/foodsto/html/theme/dist/assets/vendor/@fortawesome/fontawesome-free/css/all.min.css)
